140	10	8	7	1	1	1	1	1	38	0	0	0	0	0	3	0	0	0	0	0	1	1	1	3	3	3	3	3	3
141	5	5	0	2	2	1	1	1	33	0	0	0	0	0	5	0	0	0	1	0	1	1	1	1.2	1	1.6	3	3.5	3
142	9	5	4	1	1	1	1	1	25	0	1	0	0	0	8	0	0	0	0	0	1	1	1	3	3	3	3	3	3
143	10	17	8	2	2	1	1	1	23	0	0	0	0	0	4	0	1	0	1	0	1	1	1.5	2.8	3	2.8	4	4	3
144	4	0	0	2	1	1	1	1	47	0	0	0	0	0	6	0	1	0	1	0	2	1	1	1.8	1	1.4	3.33333333333333	4	3.5
145	6	13	10	1	1	1	1	1	33	0	0	0	0	0	5	0	1	0	0	0	2	2	2	2.6	2.75	3	4.33333333333333	3	2.5
146	8	3	0	2	1	1	1	1	44	0	0	0	0	0	7	0	1	0	1	0	2	1.5	1.5	1	1	1	4.33333333333333	5	2.5
147	3	0	0	1	1	1	1	1	36	0	0	0	0	0	3	0	0	0	0	1	3	2.5	2.5	1	1	2	4.33333333333333	3.5	3.5
148	3	16	14	2	1	1	1	1	32	0	0	0	0	0	5	1	0	0	0	0	1	1	1	2.8	3.25	3.6	3	3	2.5
149	2	2	0	1	2	1	1	1	41	0	0	0	0	0	2	0	0	0	1	0	1	1	1	2.2	1.5	2.6	1.66666666666667	2.5	1
150	18	26	12	1	2	2	1	1	18	0	0	0	1	0	1	1	0	0	1	0	1	1	1.5	2.2	2.25	2.4	3.33333333333333	3	3
151	10	5	1	1	1	1	1	1	40	0	0	0	0	0	6	0	0	0	1	0	1	1	1	1.4	1	1.6	3	3	3
152	2	4	6	2	1	1	2	1	19	1	0	0	1	0	6	0	0	0	1	0	1	1	1	2.4	2	2.4	4	4	4
153	14	11	6	2	2	1	1	1	36	0	0	0	0	1	5	0	0	0	1	1	1	1.5	1.5	2.4	2.5	3	3.33333333333333	3.5	2
154	18	16	10	2	1	2	1	1	23	0	0	0	0	0	5	1	0	0	0	0	1	1	1	2	1.75	1.6	5	5	5
155	4	13	12	1	1	1	1	1	35	0	0	0	0	0	5	0	1	0	1	0	2	2	2	1.6	1.25	1.6	3	4	3
156	8	19	14	2	1	1	1	1	25	0	1	0	0	1	8	1	0	0	1	0	1	1	1	2.4	3.5	3.2	4	3	2
157	0	5	3	1	2	2	1	1	33	1	0	0	1	0	4	0	0	0	1	0	1	1	1	2.6	3	3	2.33333333333333	4	2
158	2	6	4	2	2	1	1	1	19	0	0	0	0	0	3	1	0	0	1	0	1	1	1	1.8	2.5	3	3.33333333333333	3.5	3
159	1	1	1	1	1	1	1	1	34	0	0	0	1	0	3	0	0	0	0	0	1	1	1	2.6	1.5	1.4	5	5	5
160	2	7	7	1	1	2	1	1	30	0	1	0	0	0	5	0	0	0	0	0	1	1	1	2.6	1	2.2	5	5	3
161	0	3	0	1	2	1	1	1	31	0	0	0	0	0	7	0	0	0	0	0	1	1	1	1.8	2.5	2.4	4	3.5	2
162	1	1	2	1	2	1	1	1	22	0	0	0	0	0	5	0	0	1	1	0	1	1	1	2	2.5	1.8	3	3	3
163	5	1	0	2	1	1	1	1	48	0	0	0	0	0	5	0	0	1	1	0	1	1	1.5	1	1.75	2.8	4.33333333333333	3	3
164	0	3	0	2	2	1	1	1	34	0	0	0	0	1	5	0	0	0	1	0	1	1	1	1.8	2.75	2.6	3.66666666666667	3	2
165	8	11	12	1	1	1	1	1	28	0	0	0	0	0	5	0	0	0	0	0	1	1	1	1.8	1	3.2	3.33333333333333	3	2.5
166	0	0	0	1	1	1	1	1	62	0	0	0	0	0	6	0	0	0	1	1	1	1	1	1.4	1	1.2	4.33333333333333	5	2
167	0	0	0	2	1	1	1	1	31	0	1	0	0	0	6	0	0	0	1	0	3	2	2.5	2.2	1.5	2	4	4	4
168	1	9	4	1	1	1	1	1	43	0	0	0	0	0	4	0	0	0	1	0	1	1	1	1.8	3	3.4	3.33333333333333	4	2.5
169	6	6	3	1	1	1	1	1	40	0	0	0	1	0	4	0	1	0	0	0	1	1	1	1.6	1	2.4	1.33333333333333	1.5	1.5
170	13	13	8	2	1	2	1	1	23	0	0	0	0	0	6	1	0	0	1	0	1	1.5	1	1.4	1.75	1.4	3.33333333333333	4	3
171	20	12	6	1	1	1	1	1	33	0	0	0	0	0	5	0	0	0	0	0	2	1.5	2	1.6	1	3.2	5	4	5
172	6	7	1	2	2	2	1	1	23	0	0	0	0	0	5	0	1	0	1	0	1	2.5	1.5	1.6	2	2.6	4	4.5	3.5
173	2	6	6	1	2	1	1	1	37	1	0	0	0	1	5	0	0	0	1	0	1	1.5	1	3	3	3.2	3.66666666666667	3	3
174	1	9	14	1	2	1	1	1	28	0	0	0	0	1	6	1	0	0	1	0	1	1	1.5	1.6	2.75	3.4	3.66666666666667	5	1
175	11	6	5	1	1	1	1	1	22	0	0	0	0	0	4	1	0	0	1	0	1	1	1.5	1.8	2.75	3	3.66666666666667	2.5	2.5
176	2	8	4	2	1	2	1	1	22	0	1	0	1	0	2	0	0	1	1	0	2	1.5	1.5	3.2	2.75	3.2	3.33333333333333	3.5	4
177	18	12	10	1	1	1	1	1	44	0	0	0	1	0	2	0	1	0	0	0	3	2.5	4	3.8	3.75	3.8	3.66666666666667	1.5	1
178	4	5	3	2	2	1	1	1	30	0	0	0	0	0	5	0	0	0	1	0	1	1.5	1.5	2.2	2.25	2	3.33333333333333	3.5	3
